Z_PK,Z_ENT,Z_OPT,ZACTIVITYCONFIDENCE,ZALTITUDE,ZCOURSE,ZHORIZONTALACCURACY,ZLATITUDE,ZLONGITUDE,ZSPEED,ZTIMESTAMPEPOCH,ZVERTICALACCURACY,ZACTIVITYTYPE,ZTIMESTAMPEST
719,3,1,2,279.733252467927,93.282174778047,12.0018124105213,40.1106044944639,-82.9830163448862,31.7471389770508,1560741375.99864,3.0,automotive,"Sunday, June 16, 2019 at 11:16:15 PM Eastern Daylight Time"
720,3,1,2,279.883213323575,92.5216810252903,12.0018124105213,40.1105738300043,-82.9826615387152,31.2913818359375,1560741376.99863,3.0,automotive,"Sunday, June 16, 2019 at 11:16:16 PM Eastern Daylight Time"
721,3,1,2,279.944530515097,92.4949203441222,12.0018124105213,40.1105538259777,-82.9822945960983,31.3435707092285,1560741377.99863,3.0,automotive,"Sunday, June 16, 2019 at 11:16:17 PM Eastern Daylight Time"
722,3,1,2,280.086769106808,91.7914313501784,12.0018124105213,40.1105384663795,-82.9819201748989,31.3107929229736,1560741378.99862,3.0,automotive,"Sunday, June 16, 2019 at 11:16:18 PM Eastern Daylight Time"
723,3,1,2,280.352044296545,91.8743156957565,12.0018124105213,40.1105279319319,-82.9815495612271,31.3107929229736,1560741379.99862,3.0,automotive,"Sunday, June 16, 2019 at 11:16:19 PM Eastern Daylight Time"
724,3,1,2,280.58256046298,91.5548472577075,12.0018124105213,40.1105067941183,-82.9811778037069,31.3107929229736,1560741380.99861,3.0,automotive,"Sunday, June 16, 2019 at 11:16:20 PM Eastern Daylight Time"
725,3,1,2,280.83915394974,91.9357600775299,12.0018124105213,40.1104991870843,-82.9808067558692,31.4321098327637,1560741381.99861,3.0,automotive,"Sunday, June 16, 2019 at 11:16:21 PM Eastern Daylight Time"
726,3,1,2,280.965695256424,92.3766282978867,12.0018124105213,40.1104819074134,-82.9804467627247,31.4321098327637,1560741382.9986,3.0,automotive,"Sunday, June 16, 2019 at 11:16:22 PM Eastern Daylight Time"
727,3,1,2,280.678010641975,93.0467791384917,8.00120827368088,40.1104615315259,-82.9800962405379,31.1206760406494,1560741383.9986,3.0,automotive,"Sunday, June 16, 2019 at 11:16:23 PM Eastern Daylight Time"
728,3,1,2,280.582843559925,93.3361196121118,8.00120827368088,40.1104543089792,-82.9797419082872,30.6909637451172,1560741384.99859,3.0,automotive,"Sunday, June 16, 2019 at 11:16:24 PM Eastern Daylight Time"
729,3,1,2,280.914150215978,93.5813302335044,8.00120827368088,40.1104306722344,-82.9793872449961,30.362720489502,1560741385.99859,3.0,automotive,"Sunday, June 16, 2019 at 11:16:25 PM Eastern Daylight Time"
730,3,1,2,281.381364438712,93.3713428976615,8.00120827368088,40.110411429815,-82.979042845833,29.3337154388428,1560741386.99859,3.0,automotive,"Sunday, June 16, 2019 at 11:16:26 PM Eastern Daylight Time"
731,3,1,2,281.723453292626,93.8443471580633,12.0018124105213,40.1104021651956,-82.9787083587007,29.3337154388428,1560741387.99858,3.0,automotive,"Sunday, June 16, 2019 at 11:16:27 PM Eastern Daylight Time"
732,3,1,2,282.111518074014,92.2949119146567,12.0018124105213,40.1103857026381,-82.9784124389128,27.4770374298096,1560741388.99858,3.0,automotive,"Sunday, June 16, 2019 at 11:16:28 PM Eastern Daylight Time"
733,3,1,2,282.370641629789,94.0313645677274,12.0018124105213,40.110371054249,-82.9781847801171,24.144962310791,1560741389.99857,3.0,automotive,"Sunday, June 16, 2019 at 11:16:29 PM Eastern Daylight Time"
734,3,1,2,282.156365386734,93.8258919869259,12.0018124105213,40.1103664809211,-82.9779920622793,19.63818359375,1560741390.99857,3.0,automotive,"Sunday, June 16, 2019 at 11:16:30 PM Eastern Daylight Time"
735,3,1,2,280.204282855202,93.9507615053321,12.0018124105213,40.1103731336761,-82.9777739397648,21.0983276367187,1560741391.99856,3.0,automotive,"Sunday, June 16, 2019 at 11:16:31 PM Eastern Daylight Time"
736,3,1,2,278.75672932617,94.3934465560081,12.0018124105213,40.1103630461576,-82.9775422232191,22.1200275421143,1560741392.99856,3.0,automotive,"Sunday, June 16, 2019 at 11:16:32 PM Eastern Daylight Time"
737,3,1,2,278.481566258423,94.2185254113641,12.0018124105213,40.1103552968313,-82.9772713737438,22.1200275421143,1560741393.99855,3.0,automotive,"Sunday, June 16, 2019 at 11:16:33 PM Eastern Daylight Time"
738,3,1,2,278.712475854968,94.3082467763014,12.0018124105213,40.1103530479871,-82.9769719343749,24.3531913757324,1560741394.99855,3.0,automotive,"Sunday, June 16, 2019 at 11:16:34 PM Eastern Daylight Time"
739,3,1,2,279.311209209642,94.3610031574505,8.00120827368088,40.1103410161802,-82.9766606750046,25.5875148773193,1560741395.99854,3.0,automotive,"Sunday, June 16, 2019 at 11:16:35 PM Eastern Daylight Time"
740,3,1,2,280.021033716985,95.0956856253338,8.00120827368088,40.1103180848478,-82.9763437688525,26.8790988922119,1560741396.99854,3.0,automotive,"Sunday, June 16, 2019 at 11:16:36 PM Eastern Daylight Time"
741,3,1,2,280.680787224848,95.6024515108029,8.00120827368088,40.1102993194187,-82.9760287757371,27.0327472686768,1560741397.99853,3.0,automotive,"Sunday, June 16, 2019 at 11:16:37 PM Eastern Daylight Time"
742,3,1,2,281.243962587841,96.0987125653285,8.00120827368088,40.1102660199145,-82.9756925098253,27.0327472686768,1560741398.99853,3.0,automotive,"Sunday, June 16, 2019 at 11:16:38 PM Eastern Daylight Time"
743,3,1,2,281.600399142695,96.7566032163733,8.00120827368088,40.1102226739523,-82.9753646831668,27.2906799316406,1560741399.99853,3.0,automotive,"Sunday, June 16, 2019 at 11:16:39 PM Eastern Daylight Time"
744,3,1,2,281.700807202478,97.0031252340866,8.00120827368088,40.1101850389742,-82.9750350544888,27.3700561523437,1560741400.99852,3.0,automotive,"Sunday, June 16, 2019 at 11:16:40 PM Eastern Daylight Time"
745,3,1,2,281.149377976717,97.9256583947127,8.00120827368088,40.1101402764887,-82.9747108953244,27.8437080383301,1560741401.99852,3.0,automotive,"Sunday, June 16, 2019 at 11:16:41 PM Eastern Daylight Time"
746,3,1,2,281.06330854047,98.2441774364671,8.00120827368088,40.1101106115729,-82.9743764912712,27.9242973327637,1560741402.99851,3.0,automotive,"Sunday, June 16, 2019 at 11:16:42 PM Eastern Daylight Time"
747,3,1,2,281.221817380536,99.2632894719572,8.00120827368088,40.1100745284322,-82.9740565074803,27.9242973327637,1560741403.99851,3.0,automotive,"Sunday, June 16, 2019 at 11:16:43 PM Eastern Daylight Time"
748,3,1,2,281.216560781633,100.297878716106,8.00120827368088,40.1100376183791,-82.9737275086582,28.1663722991943,1560741404.9985,3.0,automotive,"Sunday, June 16, 2019 at 11:16:44 PM Eastern Daylight Time"
749,3,1,2,281.255627101723,100.393180345596,8.00120827368088,40.1099842285601,-82.9734148481457,28.4880046844482,1560741405.9985,3.0,automotive,"Sunday, June 16, 2019 at 11:16:45 PM Eastern Daylight Time"
750,3,1,2,281.333499187833,100.20016602984,8.00120827368088,40.109916939012,-82.9731112099413,29.2122592926025,1560741406.99849,3.0,automotive,"Sunday, June 16, 2019 at 11:16:46 PM Eastern Daylight Time"
751,3,1,2,281.150948261679,100.130539081441,8.00120827368088,40.1098619472231,-82.9727800416875,29.5357532501221,1560741407.99849,3.0,automotive,"Sunday, June 16, 2019 at 11:16:47 PM Eastern Daylight Time"
752,3,1,2,280.854876396602,100.817089206243,8.00120827368088,40.1098016858882,-82.9724295565147,29.5357532501221,1560741408.99848,3.0,automotive,"Sunday, June 16, 2019 at 11:16:48 PM Eastern Daylight Time"
753,3,1,2,280.704996382946,101.599972319099,8.00120827368088,40.1097578740844,-82.9720814133148,29.990255355835,1560741409.99848,3.0,automotive,"Sunday, June 16, 2019 at 11:16:49 PM Eastern Daylight Time"
754,3,1,2,280.478494099354,102.293817085935,8.00120827368088,40.1097041276975,-82.9717425836832,30.0265941619873,1560741410.99848,3.0,automotive,"Sunday, June 16, 2019 at 11:16:50 PM Eastern Daylight Time"
755,3,1,2,280.194025938866,103.463213773733,8.00120827368088,40.1096453742357,-82.9713985986893,29.9910507202148,1560741411.99847,3.0,automotive,"Sunday, June 16, 2019 at 11:16:51 PM Eastern Daylight Time"
756,3,1,2,279.766006368911,104.225988809673,8.00120827368088,40.1095818697931,-82.9710563385351,29.9910507202148,1560741412.99847,3.0,automotive,"Sunday, June 16, 2019 at 11:16:52 PM Eastern Daylight Time"
757,3,1,2,279.351633061818,104.64355925477,8.00120827368088,40.1095355469248,-82.9707019920058,29.6851997375488,1560741413.99846,3.0,automotive,"Sunday, June 16, 2019 at 11:16:53 PM Eastern Daylight Time"
758,3,1,2,278.976870535796,105.092241211538,8.00120827368088,40.1094748817037,-82.9703669062994,29.4589138031006,1560741414.99846,3.0,automotive,"Sunday, June 16, 2019 at 11:16:54 PM Eastern Daylight Time"
759,3,1,2,278.618099117178,105.334036738345,8.00120827368088,40.1093999696487,-82.970026745916,29.4589138031006,1560741415.99845,3.0,automotive,"Sunday, June 16, 2019 at 11:16:55 PM Eastern Daylight Time"
760,3,1,2,278.261174001684,105.35926062695,8.00120827368088,40.1093374316469,-82.9696797158327,30.1989650726318,1560741416.99845,3.0,automotive,"Sunday, June 16, 2019 at 11:16:56 PM Eastern Daylight Time"
761,3,1,2,277.884410933494,105.11386559045,8.00120827368088,40.1092751967406,-82.9693190943743,30.1989650726318,1560741417.99844,3.0,automotive,"Sunday, June 16, 2019 at 11:16:57 PM Eastern Daylight Time"
762,3,1,2,277.534365852261,105.197200728513,8.00120827368088,40.1091956479053,-82.9689773370607,30.1989650726318,1560741418.99844,3.0,automotive,"Sunday, June 16, 2019 at 11:16:58 PM Eastern Daylight Time"
763,3,1,2,277.240962906637,104.665197294061,8.00120827368088,40.109117627397,-82.9686318188662,30.1696662902832,1560741419.99844,3.0,automotive,"Sunday, June 16, 2019 at 11:16:59 PM Eastern Daylight Time"
764,3,1,2,276.82443694313,104.298641531874,8.00120827368088,40.1090423556084,-82.9682947715475,30.1225738525391,1560741420.99843,3.0,automotive,"Sunday, June 16, 2019 at 11:17:00 PM Eastern Daylight Time"
765,3,1,2,276.480426863869,104.549159210252,8.00120827368088,40.1089648295888,-82.9679609419284,29.6899948120117,1560741421.99843,3.0,automotive,"Sunday, June 16, 2019 at 11:17:01 PM Eastern Daylight Time"
766,3,1,2,276.195908363267,104.27077436006,8.00120827368088,40.1088959690079,-82.967626485764,29.6899948120117,1560741422.99842,3.0,automotive,"Sunday, June 16, 2019 at 11:17:02 PM Eastern Daylight Time"
767,3,1,2,275.875865631859,104.52703622753,12.0018124105213,40.1088328252084,-82.9672846644555,29.6566982269287,1560741423.99842,3.0,automotive,"Sunday, June 16, 2019 at 11:17:03 PM Eastern Daylight Time"
768,3,1,2,275.531822174148,104.391798481964,12.0018124105213,40.1087556375488,-82.9669491381102,29.6566982269287,1560741424.99841,3.0,automotive,"Sunday, June 16, 2019 at 11:17:04 PM Eastern Daylight Time"
769,3,1,2,275.0863918274,104.410574671992,12.0018124105213,40.1086964732855,-82.9666290947231,29.6848926544189,1560741425.99841,3.0,automotive,"Sunday, June 16, 2019 at 11:17:05 PM Eastern Daylight Time"
770,3,1,2,274.543687476807,104.306113758826,12.0018124105213,40.1086474776757,-82.9662774030399,30.0939235687256,1560741426.9984,3.0,automotive,"Sunday, June 16, 2019 at 11:17:06 PM Eastern Daylight Time"
771,3,1,2,274.01493126294,104.31603802369,8.00120827368088,40.1085821251345,-82.9659375339203,30.1233291625977,1560741427.9984,3.0,automotive,"Sunday, June 16, 2019 at 11:17:07 PM Eastern Daylight Time"
772,3,1,2,273.525143104932,104.369805272836,8.00120827368088,40.1085225190294,-82.9655886468173,30.1233291625977,1560741428.99839,3.0,automotive,"Sunday, June 16, 2019 at 11:17:08 PM Eastern Daylight Time"
773,3,1,2,273.127499433174,104.01073539798,8.00120827368088,40.1084672822452,-82.9652487416916,30.3970317840576,1560741429.99839,3.0,automotive,"Sunday, June 16, 2019 at 11:17:09 PM Eastern Daylight Time"
774,3,1,2,272.737902912678,104.359682932486,8.00120827368088,40.1083979947009,-82.9649073073207,30.5400848388672,1560741430.99838,3.0,automotive,"Sunday, June 16, 2019 at 11:17:10 PM Eastern Daylight Time"
775,3,1,2,272.409563377816,104.465878713702,8.00120827368088,40.1083147079888,-82.9645623532818,30.7443103790283,1560741431.99838,3.0,automotive,"Sunday, June 16, 2019 at 11:17:11 PM Eastern Daylight Time"
776,3,1,2,272.152237542005,104.335586025095,8.00120827368088,40.1082307747136,-82.9642227267469,30.7443103790283,1560741432.99838,3.0,automotive,"Sunday, June 16, 2019 at 11:17:12 PM Eastern Daylight Time"
777,3,1,2,271.859207595143,104.245912471481,8.00120827368088,40.1081688168129,-82.9638664449406,30.7169589996338,1560741433.99837,3.0,automotive,"Sunday, June 16, 2019 at 11:17:13 PM Eastern Daylight Time"
778,3,1,2,271.519994016961,104.070513213596,8.00120827368088,40.1080992543902,-82.9635078811724,30.7032032012939,1560741434.99837,3.0,automotive,"Sunday, June 16, 2019 at 11:17:14 PM Eastern Daylight Time"
779,3,1,2,271.229734158166,104.322847722292,8.00120827368088,40.1080305292483,-82.963155682235,30.7032032012939,1560741435.99836,3.0,automotive,"Sunday, June 16, 2019 at 11:17:15 PM Eastern Daylight Time"
780,3,1,2,270.917205975021,103.875893803385,8.00120827368088,40.1079598179647,-82.9628016316167,30.8469333648682,1560741436.99836,3.0,automotive,"Sunday, June 16, 2019 at 11:17:16 PM Eastern Daylight Time"
781,3,1,2,270.625577180144,103.707994093208,8.00120827368088,40.107897621705,-82.9624456594118,30.9670448303223,1560741437.99835,3.0,automotive,"Sunday, June 16, 2019 at 11:17:17 PM Eastern Daylight Time"
782,3,1,2,270.292381402707,104.235660357537,8.00120827368088,40.1078295677131,-82.9620817521954,30.9670448303223,1560741438.99835,3.0,automotive,"Sunday, June 16, 2019 at 11:17:18 PM Eastern Daylight Time"
783,3,1,2,269.882477962658,103.881050596209,12.0018124105213,40.1077541440646,-82.9617248346038,31.1711349487305,1560741439.99834,3.0,automotive,"Sunday, June 16, 2019 at 11:17:19 PM Eastern Daylight Time"
784,3,1,2,269.44393360254,104.561064229975,12.0018124105213,40.1076870544102,-82.961355225151,31.4619693756104,1560741440.99834,3.0,automotive,"Sunday, June 16, 2019 at 11:17:20 PM Eastern Daylight Time"
785,3,1,2,269.097172367212,104.258848849769,12.0018124105213,40.1076105786234,-82.9609978722769,31.6697635650635,1560741441.99833,3.0,automotive,"Sunday, June 16, 2019 at 11:17:21 PM Eastern Daylight Time"
786,3,1,2,268.771962796414,104.396921123841,12.0018124105213,40.1075195779448,-82.9606462079017,31.6697635650635,1560741442.99833,3.0,automotive,"Sunday, June 16, 2019 at 11:17:22 PM Eastern Daylight Time"
787,3,1,2,268.443662420388,104.237900659585,8.00120827368088,40.1074483206019,-82.9602930439366,31.5650939941406,1560741443.99832,3.0,automotive,"Sunday, June 16, 2019 at 11:17:23 PM Eastern Daylight Time"
788,3,1,2,268.225630356419,104.174407221061,8.00120827368088,40.1073826060615,-82.9599281052732,31.5328636169434,1560741444.99832,3.0,automotive,"Sunday, June 16, 2019 at 11:17:24 PM Eastern Daylight Time"
789,3,1,2,267.992573793088,104.303791494508,8.00120827368088,40.1073048024982,-82.9595813344789,31.4368305206299,1560741445.99832,3.0,automotive,"Sunday, June 16, 2019 at 11:17:25 PM Eastern Daylight Time"
790,3,1,2,267.754512887732,104.360420592917,8.00120827368088,40.1072418499313,-82.9592236651182,31.123706817627,1560741446.99831,3.0,automotive,"Sunday, June 16, 2019 at 11:17:26 PM Eastern Daylight Time"
791,3,1,2,267.463533030106,104.090935479214,8.00120827368088,40.1071673390706,-82.9588828465352,31.2874889373779,1560741447.99831,3.0,automotive,"Sunday, June 16, 2019 at 11:17:27 PM Eastern Daylight Time"
792,3,1,2,267.244110642488,104.097485630628,8.00120827368088,40.1071233592651,-82.9585164646786,31.1788158416748,1560741448.9983,3.0,automotive,"Sunday, June 16, 2019 at 11:17:28 PM Eastern Daylight Time"
793,3,1,2,266.961833625894,104.628676272569,8.00120827368088,40.1070618007544,-82.9581591462387,31.1788158416748,1560741449.9983,3.0,automotive,"Sunday, June 16, 2019 at 11:17:29 PM Eastern Daylight Time"
794,3,1,2,266.689668241129,105.097705362874,8.00120827368088,40.1069864477423,-82.9578123279173,30.8911724090576,1560741450.99829,3.0,automotive,"Sunday, June 16, 2019 at 11:17:30 PM Eastern Daylight Time"
795,3,1,2,266.371451336442,104.904786669767,12.0018124105213,40.1069117195313,-82.9574626861697,30.4559383392334,1560741451.99829,3.0,automotive,"Sunday, June 16, 2019 at 11:17:31 PM Eastern Daylight Time"
796,3,1,2,265.968813605934,104.722441109495,12.0018124105213,40.1068365512038,-82.9571170402075,30.4559383392334,1560741452.99828,3.0,automotive,"Sunday, June 16, 2019 at 11:17:32 PM Eastern Daylight Time"
797,3,1,2,265.641023892942,104.500097961443,12.0018124105213,40.1067546433666,-82.9567861435406,30.4384860992432,1560741453.99828,3.0,automotive,"Sunday, June 16, 2019 at 11:17:33 PM Eastern Daylight Time"
798,3,1,2,265.244226672131,105.010224299984,12.0018124105213,40.1066881768698,-82.9564378555627,30.4311466217041,1560741454.99827,3.0,automotive,"Sunday, June 16, 2019 at 11:17:34 PM Eastern Daylight Time"
799,3,1,2,264.836546156593,105.48369301325,12.0018124105213,40.1066244161007,-82.9560910725959,30.1537818908691,1560741455.99827,3.0,automotive,"Sunday, June 16, 2019 at 11:17:35 PM Eastern Daylight Time"
800,3,1,2,264.491374418516,106.479213575346,12.0018124105213,40.1065541622124,-82.9557496644253,29.547269821167,1560741456.99827,3.0,automotive,"Sunday, June 16, 2019 at 11:17:36 PM Eastern Daylight Time"
801,3,1,2,264.15820764754,107.063993881515,12.0018124105213,40.1064746793333,-82.9554222415606,29.547269821167,1560741457.99826,3.0,automotive,"Sunday, June 16, 2019 at 11:17:37 PM Eastern Daylight Time"
802,3,1,2,263.717572855208,108.280621327424,12.0018124105213,40.1063932157079,-82.9551070510665,28.8957710266113,1560741458.99826,3.0,automotive,"Sunday, June 16, 2019 at 11:17:38 PM Eastern Daylight Time"
803,3,1,2,263.235058753416,107.956364926767,8.00120827368088,40.1063071579495,-82.9548054665813,28.0207748413086,1560741459.99825,3.0,automotive,"Sunday, June 16, 2019 at 11:17:39 PM Eastern Daylight Time"
804,3,1,2,262.866542145483,108.387609410583,8.00120827368088,40.1062361976279,-82.9545047788542,27.5153427124023,1560741460.99825,3.0,automotive,"Sunday, June 16, 2019 at 11:17:40 PM Eastern Daylight Time"
805,3,1,2,262.449645929026,109.069917987911,8.00120827368088,40.106153361411,-82.9542227463056,26.8287925720215,1560741461.99824,3.0,automotive,"Sunday, June 16, 2019 at 11:17:41 PM Eastern Daylight Time"
806,3,1,2,262.156149666755,109.377003292994,16.0024165473618,40.1060793770299,-82.953930926053,26.8287925720215,1560741462.99824,3.0,automotive,"Sunday, June 16, 2019 at 11:17:42 PM Eastern Daylight Time"
807,3,1,2,261.890717582032,110.14376032922,12.0018124105213,40.106001693876,-82.9536395383479,26.6497268676758,1560741463.99823,3.0,automotive,"Sunday, June 16, 2019 at 11:17:43 PM Eastern Daylight Time"
808,3,1,2,261.497258480005,113.577398877823,12.0018124105213,40.1059267670282,-82.9533455941738,26.5550231933594,1560741464.99823,3.0,automotive,"Sunday, June 16, 2019 at 11:17:44 PM Eastern Daylight Time"
809,3,1,2,261.152822237771,119.788171852386,12.0018124105213,40.105839450837,-82.9530589319153,26.1131286621094,1560741465.99822,3.0,automotive,"Sunday, June 16, 2019 at 11:17:45 PM Eastern Daylight Time"
810,3,1,2,260.767159436302,125.951160823515,12.0018124105213,40.1057008584274,-82.952824710401,24.839542388916,1560741466.99822,3.0,automotive,"Sunday, June 16, 2019 at 11:17:46 PM Eastern Daylight Time"
811,3,1,2,260.428034684475,137.220617784199,12.0018124105213,40.105511989252,-82.9526718569148,24.839542388916,1560741467.99821,3.0,automotive,"Sunday, June 16, 2019 at 11:17:47 PM Eastern Daylight Time"
812,3,1,2,259.996526994448,136.931892027604,12.0018124105213,40.1053325662038,-82.9525264287286,23.7612476348877,1560741468.99821,3.0,automotive,"Sunday, June 16, 2019 at 11:17:48 PM Eastern Daylight Time"
813,3,1,2,259.624500493024,139.705782113708,12.0018124105213,40.1051777923635,-82.952365961634,22.2959880828857,1560741469.99821,3.0,automotive,"Sunday, June 16, 2019 at 11:17:49 PM Eastern Daylight Time"
814,3,1,2,259.342275259874,140.207773696947,12.0018124105213,40.1050206065495,-82.9522095641638,22.1493186950684,1560741470.9982,3.0,automotive,"Sunday, June 16, 2019 at 11:17:50 PM Eastern Daylight Time"
815,3,1,2,259.22889496068,140.580838629414,8.00120827368088,40.1048516819273,-82.9520521559247,21.6482181549072,1560741471.9982,3.0,automotive,"Sunday, June 16, 2019 at 11:17:51 PM Eastern Daylight Time"
816,3,1,2,259.294983078221,140.369690161412,8.00120827368088,40.1046948466422,-82.9518868086909,21.6482181549072,1560741472.99819,3.0,automotive,"Sunday, June 16, 2019 at 11:17:52 PM Eastern Daylight Time"
817,3,1,2,259.583446138022,141.238408261567,8.00120827368088,40.1045332299516,-82.9517391819632,21.4424018859863,1560741473.99819,3.0,automotive,"Sunday, June 16, 2019 at 11:17:53 PM Eastern Daylight Time"
818,3,1,2,260.000260888827,142.151973383813,8.00120827368088,40.1043712758163,-82.9516005585813,20.6482467651367,1560741474.99818,3.0,automotive,"Sunday, June 16, 2019 at 11:17:54 PM Eastern Daylight Time"
819,3,1,2,260.475710064102,141.798511094265,8.00120827368088,40.1042209169783,-82.9514729824987,19.8901634216309,1560741475.99818,3.0,automotive,"Sunday, June 16, 2019 at 11:17:55 PM Eastern Daylight Time"
820,3,1,2,260.985298743837,139.031901989816,12.0018124105213,40.1040882633813,-82.9513106950113,18.1831092834473,1560741476.99817,3.0,automotive,"Sunday, June 16, 2019 at 11:17:56 PM Eastern Daylight Time"
821,3,1,2,261.46954466015,134.810940705397,12.0018124105213,40.1039752306402,-82.9511962675143,18.1831092834473,1560741477.99817,3.0,automotive,"Sunday, June 16, 2019 at 11:17:57 PM Eastern Daylight Time"
822,3,1,2,261.927896619946,129.362266578046,12.0018124105213,40.1039024887275,-82.95107432256,16.8287334442139,1560741478.99817,3.0,automotive,"Sunday, June 16, 2019 at 11:17:58 PM Eastern Daylight Time"
823,3,1,2,262.246398747078,123.126180922419,12.0018124105213,40.1038381745188,-82.9509170707879,16.0512962341309,1560741479.99816,3.0,automotive,"Sunday, June 16, 2019 at 11:17:59 PM Eastern Daylight Time"
824,3,1,2,262.526663571607,108.668289204335,12.0018124105213,40.1037952884202,-82.9507444684136,14.8877439498901,1560741480.99816,3.0,automotive,"Sunday, June 16, 2019 at 11:18:00 PM Eastern Daylight Time"
825,3,1,2,262.761988332869,104.450763505068,12.0018124105213,40.1037562873988,-82.9505924903833,14.2578277587891,1560741481.99815,3.0,automotive,"Sunday, June 16, 2019 at 11:18:01 PM Eastern Daylight Time"
826,3,1,2,262.962400691807,99.3217354006849,12.0018124105213,40.1037413031092,-82.9504328903754,14.2578277587891,1560741482.99815,3.0,automotive,"Sunday, June 16, 2019 at 11:18:02 PM Eastern Daylight Time"
827,3,1,2,263.260368563443,98.5141543237902,12.0018124105213,40.1037354098836,-82.9502815993912,13.4327068328857,1560741483.99814,3.0,automotive,"Sunday, June 16, 2019 at 11:18:03 PM Eastern Daylight Time"
828,3,1,2,263.654938910177,94.5934208345277,12.0018124105213,40.1037466048832,-82.9501359399661,13.3789033889771,1560741484.99814,3.0,automotive,"Sunday, June 16, 2019 at 11:18:04 PM Eastern Daylight Time"
829,3,1,2,263.997412607448,94.3039779080701,12.0018124105213,40.1037559573815,-82.9500148155012,11.2738656997681,1560741485.99813,3.0,automotive,"Sunday, June 16, 2019 at 11:18:05 PM Eastern Daylight Time"
830,3,1,2,264.29217328284,94.228162808283,12.0018124105213,40.1037628188095,-82.9499151487557,8.52785873413086,1560741486.99813,3.0,automotive,"Sunday, June 16, 2019 at 11:18:06 PM Eastern Daylight Time"
831,3,1,2,264.596966733191,94.6843579731373,12.0018124105213,40.103765924517,-82.9498432356907,8.52785873413086,1560741487.99812,3.0,automotive,"Sunday, June 16, 2019 at 11:18:07 PM Eastern Daylight Time"
832,3,1,2,264.886874483988,94.893095384362,12.0018124105213,40.1037735240472,-82.9497881289173,6.55877590179443,1560741488.99812,3.0,automotive,"Sunday, June 16, 2019 at 11:18:08 PM Eastern Daylight Time"
833,3,1,2,265.144930200474,93.8243961754977,12.0018124105213,40.1037878826315,-82.9497572097274,4.2382926940918,1560741489.99811,3.0,automotive,"Sunday, June 16, 2019 at 11:18:09 PM Eastern Daylight Time"
834,3,1,2,265.351405938138,93.6466131815914,12.0018124105213,40.1037818935564,-82.9497626264189,0.161691695451736,1560741490.99811,3.0,automotive,"Sunday, June 16, 2019 at 11:18:10 PM Eastern Daylight Time"
835,3,1,2,265.478305037784,94.0724686461525,12.0018124105213,40.1037732613896,-82.9497880536257,0.0550592169165611,1560741491.99811,3.0,automotive,"Sunday, June 16, 2019 at 11:18:11 PM Eastern Daylight Time"
836,3,1,2,265.526425855951,93.8462459506525,12.0018124105213,40.1037896160471,-82.9498003555162,0.18707063794136,1560741492.9981,3.0,automotive,"Sunday, June 16, 2019 at 11:18:12 PM Eastern Daylight Time"
837,3,1,2,265.538392783959,94.9143304424916,12.0018124105213,40.1038012165511,-82.9497926277673,0.0913483202457428,1560741493.9981,3.0,automotive,"Sunday, June 16, 2019 at 11:18:13 PM Eastern Daylight Time"
838,3,1,2,265.553473448928,91.1306105479796,12.0018124105213,40.103804049098,-82.9497858392955,0.18707063794136,1560741494.9981,3.0,automotive,"Sunday, June 16, 2019 at 11:18:14 PM Eastern Daylight Time"
839,3,1,2,265.571900460738,91.6107865070099,12.0018124105213,40.1038012507141,-82.9497884419887,0.364499300718307,1560741495.99809,3.0,automotive,"Sunday, June 16, 2019 at 11:18:15 PM Eastern Daylight Time"
840,3,1,2,265.581145200493,93.504299360045,8.00120827368088,40.1038040938378,-82.9497826557937,0.119381740689278,1560741496.99808,3.0,automotive,"Sunday, June 16, 2019 at 11:18:16 PM Eastern Daylight Time"
841,3,1,2,265.593728915191,94.5115610173251,8.00120827368088,40.1038032365112,-82.9497828992085,0.276186585426331,1560741497.99808,3.0,automotive,"Sunday, June 16, 2019 at 11:18:17 PM Eastern Daylight Time"
842,3,1,2,265.60197733793,96.1667344192727,8.00120827368088,40.1037985261066,-82.949748054548,0.276186585426331,1560741498.99807,3.0,automotive,"Sunday, June 16, 2019 at 11:18:18 PM Eastern Daylight Time"
843,3,1,2,265.649549006376,96.9011231890216,8.00120827368088,40.103789345704,-82.9497486223004,0.363813430070877,1560741499.99807,3.0,automotive,"Sunday, June 16, 2019 at 11:18:19 PM Eastern Daylight Time"
844,3,1,2,265.682815694705,96.0838705642621,12.0018124105213,40.1037907973716,-82.9497513919207,0.0889969542622566,1560741500.99806,3.0,automotive,"Sunday, June 16, 2019 at 11:18:20 PM Eastern Daylight Time"
845,3,1,2,265.700575652112,95.5851301510677,12.0018124105213,40.1037873385754,-82.9497609259192,0.127842366695404,1560741501.99806,3.0,automotive,"Sunday, June 16, 2019 at 11:18:21 PM Eastern Daylight Time"
846,3,1,2,265.699769860743,94.3409565522365,12.0018124105213,40.1037806622137,-82.9497758711016,0.218566715717316,1560741502.99806,3.0,automotive,"Sunday, June 16, 2019 at 11:18:22 PM Eastern Daylight Time"
847,3,1,2,265.699769860743,94.3409565522365,12.0018124105213,40.1037806622137,-82.9497758711016,0.0,1560741503.99805,3.0,automotive,"Sunday, June 16, 2019 at 11:18:23 PM Eastern Daylight Time"
