Z_PK,Z_ENT,Z_OPT,ZACTIVITYCONFIDENCE,ZALTITUDE,ZCOURSE,ZHORIZONTALACCURACY,ZLATITUDE,ZLONGITUDE,ZSPEED,ZTIMESTAMPEPOCH,ZVERTICALACCURACY,ZACTIVITYTYPE,ZTIMESTAMPEST
13380,3,1,2,2371.69873046875,-1.0,376.915108743884,40.110295323351,-83.0191049641646,-1.0,1560136600.7629,38.4881744384766,automotive,"Sunday, June 9, 2019 at 11:16:40 PM Eastern Daylight Time"
13381,3,1,2,2367.58520507812,-1.0,200.030206842022,40.1152456543862,-83.0180758791464,-1.0,1560136607.00254,13.4376316070557,automotive,"Sunday, June 9, 2019 at 11:16:47 PM Eastern Daylight Time"
13382,3,1,2,2367.31396484375,-1.0,200.030206842022,40.1160021518017,-83.0179232053003,-1.0,1560136608.00255,10.0,automotive,"Sunday, June 9, 2019 at 11:16:48 PM Eastern Daylight Time"
13383,3,1,2,2366.6220649014,9.85579904778833,48.0072496420853,40.1168273201198,-83.0177436696297,29.8684635162354,1560136609.00255,13.3873834609985,automotive,"Sunday, June 9, 2019 at 11:16:49 PM Eastern Daylight Time"
13384,3,1,2,2366.2641899767,9.77066159355777,48.0072496420853,40.117116041693,-83.017637568345,29.8684635162354,1560136610.00256,13.820240020752,automotive,"Sunday, June 9, 2019 at 11:16:50 PM Eastern Daylight Time"
13385,3,1,2,2365.80309954135,5.9699793511289,48.0072496420853,40.1173644353583,-83.0175773319187,29.1094169616699,1560136611.00257,13.916464805603,automotive,"Sunday, June 9, 2019 at 11:16:51 PM Eastern Daylight Time"
13386,3,1,2,2365.31819229074,9.27193142564719,48.0072496420853,40.1176287625166,-83.0175325869236,28.2826366424561,1560136612.00257,14.5144815444946,automotive,"Sunday, June 9, 2019 at 11:16:52 PM Eastern Daylight Time"
13387,3,1,2,2364.49506450165,10.305262207442,32.0048330947235,40.1178929802163,-83.0174630665018,28.8278903961182,1560136613.00258,14.2761926651001,automotive,"Sunday, June 9, 2019 at 11:16:53 PM Eastern Daylight Time"
13388,3,1,2,2363.32795561419,13.7301487223972,32.0048330947235,40.1181787573397,-83.0173936912894,30.8021564483643,1560136614.00259,14.5824575424194,automotive,"Sunday, June 9, 2019 at 11:16:54 PM Eastern Daylight Time"
13389,3,1,2,2362.46108783399,7.37891290755324,32.0048330947235,40.118489952417,-83.0172766019498,30.8021564483643,1560136615.00259,23.0172176361084,automotive,"Sunday, June 9, 2019 at 11:16:55 PM Eastern Daylight Time"
13390,3,1,2,2360.11030194647,7.4312535009367,32.0048330947235,40.1187460865802,-83.0172401138771,31.3083553314209,1560136616.0026,37.038257598877,automotive,"Sunday, June 9, 2019 at 11:16:56 PM Eastern Daylight Time"
13391,3,1,2,2357.98482081559,1.48109418484041,96.0144992841705,40.119025526399,-83.0172079576427,28.3787879943848,1560136617.00261,139.813827514648,automotive,"Sunday, June 9, 2019 at 11:16:57 PM Eastern Daylight Time"
13392,3,1,2,2355.85243651982,358.313964160917,32.0048330947235,40.1192606484029,-83.017207560214,28.3787879943848,1560136618.00261,42.4161796569824,automotive,"Sunday, June 9, 2019 at 11:16:58 PM Eastern Daylight Time"
13393,3,1,2,2353.43746729578,8.47906172245095,32.0048330947235,40.1195107742227,-83.01719063484,28.2924747467041,1560136619.00262,35.2372360229492,automotive,"Sunday, June 9, 2019 at 11:16:59 PM Eastern Daylight Time"
13394,3,1,2,2350.29545885994,-1.0,64.009666189447,40.1197513973046,-83.017159379723,-1.0,1560136620.00263,36.9469032287598,automotive,"Sunday, June 9, 2019 at 11:17:00 PM Eastern Daylight Time"
13395,3,1,2,2347.06492589855,11.7389496500789,32.0048330947235,40.119978476798,-83.0171773056307,23.105260848999,1560136621.00263,32.686939239502,automotive,"Sunday, June 9, 2019 at 11:17:01 PM Eastern Daylight Time"
13396,3,1,2,2343.03977814568,2.53708443937182,48.0072496420853,40.1201795287918,-83.0171605541311,23.105260848999,1560136622.00264,69.0943069458008,automotive,"Sunday, June 9, 2019 at 11:17:02 PM Eastern Daylight Time"
13397,3,1,2,2339.22383987942,6.37068264407145,48.0072496420853,40.1203840263386,-83.0171369388992,21.2680854797363,1560136623.00265,70.5092239379883,automotive,"Sunday, June 9, 2019 at 11:17:03 PM Eastern Daylight Time"
13398,3,1,2,2339.21459960937,6.37483936811837,200.0,40.1205735726952,-83.0171077231032,20.9394162892765,1560136624.00266,140.884994506836,automotive,"Sunday, June 9, 2019 at 11:17:04 PM Eastern Daylight Time"
13399,3,1,2,2329.03463190943,6.44504632865996,48.0072496420853,40.120774468012,-83.0170524020205,22.9958744049072,1560136625.00266,264.158142089844,automotive,"Sunday, June 9, 2019 at 11:17:05 PM Eastern Daylight Time"
13400,3,1,2,2328.88940429687,6.44916007679999,200.0,40.120978907143,-83.0170205328301,22.6399211701152,1560136626.00267,520.315307617187,automotive,"Sunday, June 9, 2019 at 11:17:06 PM Eastern Daylight Time"
13401,3,1,2,2321.45754370362,-1.0,64.009666189447,40.1211508432207,-83.0167296261105,-1.0,1560136627.00268,53.3075561523437,automotive,"Sunday, June 9, 2019 at 11:17:07 PM Eastern Daylight Time"
13402,3,1,2,2320.35090970566,41.2977177032012,48.0072496420853,40.1213226103894,-83.0164986771683,26.9294261932373,1560136628.00268,72.0344772338867,automotive,"Sunday, June 9, 2019 at 11:17:08 PM Eastern Daylight Time"
13403,3,1,2,2313.8991738132,24.0028283661773,64.009666189447,40.1214318413484,-83.016623935697,16.3178577423096,1560136629.00269,133.000411987305,automotive,"Sunday, June 9, 2019 at 11:17:09 PM Eastern Daylight Time"
13404,3,1,2,2307.90062804106,-1.0,64.009666189447,40.1215263471741,-83.016501057929,-1.0,1560136630.0027,121.256912231445,automotive,"Sunday, June 9, 2019 at 11:17:10 PM Eastern Daylight Time"
13405,3,1,2,2307.89916992187,-1.0,200.0,40.1215231179259,-83.0164825422557,-1.0,1560136631.0027,241.738052368164,automotive,"Sunday, June 9, 2019 at 11:17:11 PM Eastern Daylight Time"
13406,3,1,2,2308.21728515625,-1.0,200.0,40.1215088237257,-83.0164396941693,-1.0,1560136632.00271,13.7182874679565,automotive,"Sunday, June 9, 2019 at 11:17:12 PM Eastern Daylight Time"
13407,3,1,2,2308.31103515625,-1.0,200.0,40.1214951430253,-83.0163920373973,-1.0,1560136633.00272,10.0,automotive,"Sunday, June 9, 2019 at 11:17:13 PM Eastern Daylight Time"
13408,3,1,2,2308.31103515625,-1.0,200.0,40.1214883894222,-83.0163477043975,2.54377300482215e-07,1560136634.00272,10.0,automotive,"Sunday, June 9, 2019 at 11:17:14 PM Eastern Daylight Time"
13409,3,1,2,2308.31103515625,-1.0,200.0,40.1214868153575,-83.0163039003927,3.15824710479043e-07,1560136635.00273,10.0,automotive,"Sunday, June 9, 2019 at 11:17:15 PM Eastern Daylight Time"
13410,3,1,2,2307.6449993329,-1.0,64.009666189447,40.1214814942983,-83.0161558227543,-1.0,1560136636.00274,93.5303421020508,automotive,"Sunday, June 9, 2019 at 11:17:16 PM Eastern Daylight Time"
13411,3,1,2,2307.6449993329,-1.0,64.009666189447,40.1214814942983,-83.0161558227543,-1.0,1560136637.00275,78.5820236206055,automotive,"Sunday, June 9, 2019 at 11:17:17 PM Eastern Daylight Time"
13412,3,1,2,2307.6449993329,-1.0,32.0048330947235,40.1214814942983,-83.0161558227543,-1.0,1560136638.00275,66.5913543701172,automotive,"Sunday, June 9, 2019 at 11:17:18 PM Eastern Daylight Time"
13413,3,1,2,2307.6449993329,-1.0,32.0048330947235,40.1214814942983,-83.0161558227543,-1.0,1560136639.00276,54.6642379760742,automotive,"Sunday, June 9, 2019 at 11:17:19 PM Eastern Daylight Time"
13414,3,1,2,2307.6449993329,-1.0,32.0048330947235,40.1214814942983,-83.0161558227543,-1.0,1560136640.00277,45.6546096801758,automotive,"Sunday, June 9, 2019 at 11:17:20 PM Eastern Daylight Time"
13415,3,1,2,2316.33632759302,43.5664845643314,32.0048330947235,40.1214465127381,-83.0161639800801,0.00100976054091007,1560136641.00277,39.5541000366211,automotive,"Sunday, June 9, 2019 at 11:17:21 PM Eastern Daylight Time"
13416,3,1,2,2318.95019752812,-1.0,64.009666189447,40.1214377841473,-83.0161505528031,-1.0,1560136642.00278,38.5237922668457,automotive,"Sunday, June 9, 2019 at 11:17:22 PM Eastern Daylight Time"
13417,3,1,2,2320.44929357561,-1.0,64.009666189447,40.1214118774059,-83.0161742836382,-1.0,1560136643.00279,45.8488235473633,automotive,"Sunday, June 9, 2019 at 11:17:23 PM Eastern Daylight Time"
13418,3,1,2,2323.81628706623,-1.0,64.009666189447,40.1213150302473,-83.016135649009,-1.0,1560136644.00279,43.6396636962891,automotive,"Sunday, June 9, 2019 at 11:17:24 PM Eastern Daylight Time"
13419,3,1,2,2327.07166397822,-1.0,64.009666189447,40.1213134943039,-83.0161341252501,-1.0,1560136645.0028,59.2352752685547,automotive,"Sunday, June 9, 2019 at 11:17:25 PM Eastern Daylight Time"
13420,3,1,2,2332.36720025898,-1.0,32.0048330947235,40.1212316807201,-83.0160744126705,-1.0,1560136646.00281,51.9444313049316,automotive,"Sunday, June 9, 2019 at 11:17:26 PM Eastern Daylight Time"
13421,3,1,2,2337.26690019332,-1.0,32.0048330947235,40.121204527747,-83.0160930631155,-1.0,1560136647.00281,47.4539566040039,automotive,"Sunday, June 9, 2019 at 11:17:27 PM Eastern Daylight Time"
13422,3,1,2,2342.19767519365,-1.0,64.009666189447,40.1211743903424,-83.0160521967465,-1.0,1560136648.00282,40.5624542236328,automotive,"Sunday, June 9, 2019 at 11:17:28 PM Eastern Daylight Time"
13423,3,1,2,2346.80319908147,-1.0,64.009666189447,40.1211464131008,-83.0160483145139,-1.0,1560136649.00283,38.0597610473633,automotive,"Sunday, June 9, 2019 at 11:17:29 PM Eastern Daylight Time"
13424,3,1,2,2351.12646886044,-1.0,32.0048330947235,40.1211141598031,-83.0160876934436,-1.0,1560136650.00283,38.0497207641602,automotive,"Sunday, June 9, 2019 at 11:17:30 PM Eastern Daylight Time"
13425,3,1,2,2355.08524991196,-1.0,64.009666189447,40.1212115573945,-83.0161047154843,-1.0,1560136651.00284,46.0934066772461,automotive,"Sunday, June 9, 2019 at 11:17:31 PM Eastern Daylight Time"
13426,3,1,2,2358.06571902045,-1.0,64.009666189447,40.121220907233,-83.0161292009674,-1.0,1560136652.00285,55.4319839477539,automotive,"Sunday, June 9, 2019 at 11:17:32 PM Eastern Daylight Time"
13427,3,1,2,2360.36080614625,-1.0,48.0072496420853,40.1212025173364,-83.0161717948453,-1.0,1560136653.00285,65.1100006103516,automotive,"Sunday, June 9, 2019 at 11:17:33 PM Eastern Daylight Time"
13428,3,1,2,2361.97952003831,-1.0,64.009666189447,40.1211894112024,-83.0161922948818,-1.0,1560136654.00286,63.0939598083496,automotive,"Sunday, June 9, 2019 at 11:17:34 PM Eastern Daylight Time"
13429,3,1,2,2363.05790349706,-1.0,64.009666189447,40.1211792711836,-83.0162062176538,-1.0,1560136655.00287,62.0256614685059,automotive,"Sunday, June 9, 2019 at 11:17:35 PM Eastern Daylight Time"
13430,3,1,2,2363.99865345417,-1.0,32.0048330947235,40.1211873130645,-83.0162125717036,-1.0,1560136656.00664,51.8541946411133,automotive,"Sunday, June 9, 2019 at 11:17:36 PM Eastern Daylight Time"
13431,3,1,2,2364.00024414062,-1.0,200.0,40.1211862016303,-83.0162138479107,-1.0,1560136657.00664,103.676551818848,automotive,"Sunday, June 9, 2019 at 11:17:37 PM Eastern Daylight Time"
13432,3,1,2,2366.24658203125,-1.0,200.0,40.1211734683141,-83.0162286334954,-1.0,1560136658.00629,10.7768106460571,automotive,"Sunday, June 9, 2019 at 11:17:38 PM Eastern Daylight Time"
13433,3,1,2,2367.14771310212,-1.0,48.0072496420853,40.1211012464288,-83.0163280910034,-1.0,1560136659.00591,51.419246673584,automotive,"Sunday, June 9, 2019 at 11:17:39 PM Eastern Daylight Time"
13434,3,1,2,2367.70881208624,-1.0,48.0072496420853,40.1210775641428,-83.0163650276466,-1.0,1560136660.00556,73.0967788696289,automotive,"Sunday, June 9, 2019 at 11:17:40 PM Eastern Daylight Time"
13435,3,1,2,2367.70947265625,-1.0,200.0,40.1210761316396,-83.0163668768668,-1.0,1560136661.00522,146.041564941406,automotive,"Sunday, June 9, 2019 at 11:17:41 PM Eastern Daylight Time"
13436,3,1,2,2368.07879461038,-1.0,64.009666189447,40.1210401065155,-83.0164344938329,-1.0,1560136662.00491,73.5445251464844,automotive,"Sunday, June 9, 2019 at 11:17:42 PM Eastern Daylight Time"
13437,3,1,2,2368.06787699887,-1.0,64.009666189447,40.1210208712555,-83.0164630730603,-1.0,1560136663.0046,75.2086791992187,automotive,"Sunday, June 9, 2019 at 11:17:43 PM Eastern Daylight Time"
13438,3,1,2,2368.24849003089,-1.0,48.0072496420853,40.1210383626665,-83.0164612722734,-1.0,1560136664.00432,71.0084609985352,automotive,"Sunday, June 9, 2019 at 11:17:44 PM Eastern Daylight Time"
13439,3,1,2,2368.24926757812,-1.0,200.0,40.1210399781342,-83.0164605889873,-1.0,1560136665.00403,141.879989624023,automotive,"Sunday, June 9, 2019 at 11:17:45 PM Eastern Daylight Time"
13440,3,1,2,2368.93872070312,-1.0,200.0,40.1210468538334,-83.0164582367148,-1.0,1560136666.00379,14.6951446533203,automotive,"Sunday, June 9, 2019 at 11:17:46 PM Eastern Daylight Time"
13441,3,1,2,2369.32446289062,-1.0,200.0,40.1210530906028,-83.0164559514082,-1.0,1560136667.00354,10.0,automotive,"Sunday, June 9, 2019 at 11:17:47 PM Eastern Daylight Time"
13442,3,1,2,2369.740234375,-1.0,200.0,40.1210582094498,-83.0164536980534,-1.0,1560136668.00332,10.0,automotive,"Sunday, June 9, 2019 at 11:17:48 PM Eastern Daylight Time"
13443,3,1,2,2370.19946289062,-1.0,200.0,40.1210615009569,-83.016451949838,-1.0,1560136669.00311,10.0,automotive,"Sunday, June 9, 2019 at 11:17:49 PM Eastern Daylight Time"
13444,3,1,2,2371.58359662262,-1.0,64.009666189447,40.1210614167132,-83.0164530037061,-1.0,1560136670.00286,18.9220638275146,automotive,"Sunday, June 9, 2019 at 11:17:50 PM Eastern Daylight Time"
13445,3,1,2,2372.08433353064,-1.0,48.0072496420853,40.1210764916182,-83.016431766181,-1.0,1560136671.0026,26.6814556121826,automotive,"Sunday, June 9, 2019 at 11:17:51 PM Eastern Daylight Time"
13446,3,1,2,2372.46013693584,-1.0,48.0072496420853,40.1210980343361,-83.0164098072252,-1.0,1560136672.00244,34.4786148071289,automotive,"Sunday, June 9, 2019 at 11:17:52 PM Eastern Daylight Time"
13447,3,1,2,2372.65136012595,-1.0,48.0072496420853,40.1211053987023,-83.0164007463272,-1.0,1560136673.00228,38.9841918945312,automotive,"Sunday, June 9, 2019 at 11:17:53 PM Eastern Daylight Time"
13448,3,1,2,2372.6513671875,-1.0,200.0,40.1211055740219,-83.0164005721114,-1.0,1560136674.00215,77.9820861816406,automotive,"Sunday, June 9, 2019 at 11:17:54 PM Eastern Daylight Time"
13449,3,1,2,2372.86328125,-1.0,200.0,40.1211087418722,-83.0163989801929,-1.0,1560136675.002,13.5708503723145,automotive,"Sunday, June 9, 2019 at 11:17:55 PM Eastern Daylight Time"
13450,3,1,2,2372.939453125,-1.0,200.0,40.1211134617092,-83.016397211061,-1.0,1560136676.00187,10.0,automotive,"Sunday, June 9, 2019 at 11:17:56 PM Eastern Daylight Time"
13451,3,1,2,2373.07275390625,-1.0,200.0,40.1211256811192,-83.0163968212044,-1.0,1560136677.00175,10.0,automotive,"Sunday, June 9, 2019 at 11:17:57 PM Eastern Daylight Time"
13452,3,1,2,2373.36962890625,-1.0,200.0,40.1211480306745,-83.0163996175663,-1.0,1560136678.00163,10.0,automotive,"Sunday, June 9, 2019 at 11:17:58 PM Eastern Daylight Time"
13453,3,1,2,2373.88354492187,-1.0,200.0,40.1211841952367,-83.0164113108096,-1.0,1560136679.00152,10.0,automotive,"Sunday, June 9, 2019 at 11:17:59 PM Eastern Daylight Time"
13454,3,1,2,2374.58642578125,-1.0,200.0,40.1212373523856,-83.0164389706124,-1.0,1560136680.00142,10.0,automotive,"Sunday, June 9, 2019 at 11:18:00 PM Eastern Daylight Time"
13455,3,1,2,2374.58642578125,-1.0,200.0,40.1213013555811,-83.0164801848136,-1.0,1560136681.00133,10.0,automotive,"Sunday, June 9, 2019 at 11:18:01 PM Eastern Daylight Time"
13456,3,1,2,2374.58642578125,-1.0,200.0,40.1213644898977,-83.0165306139492,-1.0,1560136682.00124,10.0,automotive,"Sunday, June 9, 2019 at 11:18:02 PM Eastern Daylight Time"
13457,3,1,2,2374.91870117187,-1.0,200.0,40.1214170966453,-83.0165963075141,-1.0,1560136683.00116,10.0,automotive,"Sunday, June 9, 2019 at 11:18:03 PM Eastern Daylight Time"
13458,3,1,2,2375.2294921875,-1.0,200.0,40.121460676283,-83.0166880659146,-1.0,1560136684.00108,10.0,automotive,"Sunday, June 9, 2019 at 11:18:04 PM Eastern Daylight Time"
13459,3,1,2,2375.2294921875,-1.0,200.0,40.1214955978586,-83.0167998409784,-1.0,1560136685.00101,10.0,automotive,"Sunday, June 9, 2019 at 11:18:05 PM Eastern Daylight Time"
13460,3,1,2,2376.58886899916,-1.0,32.0048330947235,40.1215418295489,-83.0171579839531,-1.0,1560136686.00094,49.3956146240234,automotive,"Sunday, June 9, 2019 at 11:18:06 PM Eastern Daylight Time"
13461,3,1,2,2377.02298322626,-1.0,32.0048330947235,40.1215520642083,-83.0173155962245,-1.0,1560136687.00087,45.5841026306152,automotive,"Sunday, June 9, 2019 at 11:18:07 PM Eastern Daylight Time"
13462,3,1,2,2377.0234375,-1.0,200.0,40.1215530059117,-83.0173224340313,-1.0,1560136688.00081,91.1603546142578,automotive,"Sunday, June 9, 2019 at 11:18:08 PM Eastern Daylight Time"
13463,3,1,2,2377.033203125,-1.0,200.0,40.1215605418836,-83.0173890407972,-1.0,1560136689.00076,90.7400817871094,automotive,"Sunday, June 9, 2019 at 11:18:09 PM Eastern Daylight Time"
13464,3,1,2,2378.69126969758,-1.0,48.0072496420853,40.1215921557089,-83.0177745333303,-1.0,1560136690.00071,158.178970336914,automotive,"Sunday, June 9, 2019 at 11:18:10 PM Eastern Daylight Time"
13465,3,1,2,2379.47837515194,-1.0,48.0072496420853,40.1215831200424,-83.0179224239361,-1.0,1560136691.00066,133.790634155273,automotive,"Sunday, June 9, 2019 at 11:18:11 PM Eastern Daylight Time"
13466,3,1,2,2380.4086700618,-1.0,48.0072496420853,40.1215697610388,-83.0180512112588,-1.0,1560136692.00061,111.996284484863,automotive,"Sunday, June 9, 2019 at 11:18:12 PM Eastern Daylight Time"
13467,3,1,2,2380.41528320312,-1.0,200.0,40.1215690793871,-83.018061816467,-1.0,1560136693.00057,223.384658813477,automotive,"Sunday, June 9, 2019 at 11:18:13 PM Eastern Daylight Time"
13468,3,1,2,2380.85815429687,-1.0,200.0,40.1215675750649,-83.0181207086235,-1.0,1560136694.00053,200.247222900391,automotive,"Sunday, June 9, 2019 at 11:18:14 PM Eastern Daylight Time"
13469,3,1,2,2384.14144642078,254.155382488163,32.0048330947235,40.1215539018803,-83.0184549902413,10.2207937240601,1560136695.00049,52.3304328918457,automotive,"Sunday, June 9, 2019 at 11:18:15 PM Eastern Daylight Time"
13470,3,1,2,2385.23752724643,249.357884935903,32.0048330947235,40.1215131698988,-83.0185843708473,10.2207937240601,1560136696.00045,43.531135559082,automotive,"Sunday, June 9, 2019 at 11:18:16 PM Eastern Daylight Time"
13471,3,1,2,2385.85419650631,-1.0,32.0048330947235,40.1214736821268,-83.0187114578885,-1.0,1560136697.00042,39.8142776489258,automotive,"Sunday, June 9, 2019 at 11:18:17 PM Eastern Daylight Time"
13472,3,1,2,2385.57698829304,-1.0,32.0048330947235,40.1214317281553,-83.0188380168417,-1.0,1560136698.00039,35.2386207580566,automotive,"Sunday, June 9, 2019 at 11:18:18 PM Eastern Daylight Time"
13473,3,1,2,2385.23199741239,-1.0,32.0048330947235,40.1213882301805,-83.0189483200717,-1.0,1560136699.00036,40.2874145507812,automotive,"Sunday, June 9, 2019 at 11:18:19 PM Eastern Daylight Time"
13474,3,1,2,2385.2314453125,-1.0,200.0,40.1213878516708,-83.0189544515324,-1.0,1560136700.00033,80.5845184326172,automotive,"Sunday, June 9, 2019 at 11:18:20 PM Eastern Daylight Time"
13475,3,1,2,2384.28694997323,-1.0,32.0048330947235,40.1213944940476,-83.0191915909073,-1.0,1560136701.00031,169.158676147461,automotive,"Sunday, June 9, 2019 at 11:18:21 PM Eastern Daylight Time"
13476,3,1,2,2383.5341950898,-1.0,32.0048330947235,40.1214337693128,-83.019286058252,-1.0,1560136702.00029,124.154106140137,automotive,"Sunday, June 9, 2019 at 11:18:22 PM Eastern Daylight Time"
13477,3,1,2,2382.56849124313,-1.0,32.0048330947235,40.1214430414925,-83.0194097860203,-1.0,1560136703.00026,53.0750274658203,automotive,"Sunday, June 9, 2019 at 11:18:23 PM Eastern Daylight Time"
13478,3,1,2,2381.61476004146,311.796141195845,32.0048330947235,40.1214848556618,-83.0195342958316,7.52063846588135,1560136704.00024,52.2207412719727,automotive,"Sunday, June 9, 2019 at 11:18:24 PM Eastern Daylight Time"
13479,3,1,2,2381.61328125,311.798745937533,200.0,40.1215299254166,-83.0195997199245,7.40486220073626,1560136705.00022,104.408111572266,automotive,"Sunday, June 9, 2019 at 11:18:25 PM Eastern Daylight Time"
13480,3,1,2,2379.13760712992,-1.0,32.0048330947235,40.1216179716275,-83.0196361586548,-1.0,1560136706.00021,178.330581665039,automotive,"Sunday, June 9, 2019 at 11:18:26 PM Eastern Daylight Time"
13481,3,1,2,2378.09240911854,-1.0,32.0048330947235,40.1217088271245,-83.0196205977778,-1.0,1560136707.00019,147.988037109375,automotive,"Sunday, June 9, 2019 at 11:18:27 PM Eastern Daylight Time"
13482,3,1,2,2377.02501861984,359.003294172711,48.0072496420853,40.1218551009151,-83.0196540116845,12.3613805770874,1560136708.00017,186.687210083008,automotive,"Sunday, June 9, 2019 at 11:18:28 PM Eastern Daylight Time"
13483,3,1,2,2377.00732421875,359.001045188566,200.0,40.121965942778,-83.0196569823101,12.1703434327375,1560136709.00016,370.524017333984,automotive,"Sunday, June 9, 2019 at 11:18:29 PM Eastern Daylight Time"
13484,3,1,2,2375.77978515625,359.011403901193,200.0,40.122073576518,-83.0196560335737,11.9807413117954,1560136710.00014,19.1503105163574,automotive,"Sunday, June 9, 2019 at 11:18:30 PM Eastern Daylight Time"
13485,3,1,2,2375.79711914062,359.019195877231,200.0,40.1221734808067,-83.0196566948849,11.7856147742694,1560136711.00013,12.340386390686,automotive,"Sunday, June 9, 2019 at 11:18:31 PM Eastern Daylight Time"
13486,3,1,2,2375.83862304687,359.02520453002,200.0,40.1222659711123,-83.0196578631485,11.5802808831572,1560136712.00012,10.0,automotive,"Sunday, June 9, 2019 at 11:18:32 PM Eastern Daylight Time"
13487,3,1,2,2375.8388671875,359.044780103194,200.0,40.1223471520104,-83.0196573456833,11.3521556170643,1560136713.00011,10.0,automotive,"Sunday, June 9, 2019 at 11:18:33 PM Eastern Daylight Time"
13488,3,1,2,2377.07648207722,21.6929198605815,32.0048330947235,40.122299163261,-83.0195949895014,5.37729120254517,1560136714.0001,59.6806793212891,automotive,"Sunday, June 9, 2019 at 11:18:34 PM Eastern Daylight Time"
13489,3,1,2,2376.92120933432,-1.0,32.0048330947235,40.1223148150471,-83.019556932659,-1.0,1560136715.00009,57.276668548584,automotive,"Sunday, June 9, 2019 at 11:18:35 PM Eastern Daylight Time"
13490,3,1,2,2376.47494359179,-1.0,32.0048330947235,40.1223413364827,-83.0195135429924,-1.0,1560136716.00008,49.4091491699219,automotive,"Sunday, June 9, 2019 at 11:18:36 PM Eastern Daylight Time"
13491,3,1,2,2376.7004412376,-1.0,32.0048330947235,40.1223684409403,-83.0194994218786,-1.0,1560136717.00007,49.1647644042969,automotive,"Sunday, June 9, 2019 at 11:18:37 PM Eastern Daylight Time"
13492,3,1,2,2376.70166015625,-1.0,200.0,40.122370577191,-83.0195000550549,-1.0,1560136718.00007,98.308479309082,automotive,"Sunday, June 9, 2019 at 11:18:38 PM Eastern Daylight Time"
13493,3,1,2,2378.24546815409,-1.0,64.009666189447,40.1224384714318,-83.0195270815229,-1.0,1560136719.00006,136.210083007813,automotive,"Sunday, June 9, 2019 at 11:18:39 PM Eastern Daylight Time"
13494,3,1,2,2378.83768031748,-1.0,32.0048330947235,40.1224564621746,-83.0195349670918,-1.0,1560136720.00005,93.2606811523438,automotive,"Sunday, June 9, 2019 at 11:18:40 PM Eastern Daylight Time"
13495,3,1,2,2379.40867502032,-1.0,32.0048330947235,40.1224642033293,-83.0195429217268,-1.0,1560136721.00004,55.4114036560059,automotive,"Sunday, June 9, 2019 at 11:18:41 PM Eastern Daylight Time"
13496,3,1,2,2379.27036128187,-1.0,32.0048330947235,40.1224825663819,-83.0195572053387,-1.0,1560136722.00004,48.9010467529297,automotive,"Sunday, June 9, 2019 at 11:18:42 PM Eastern Daylight Time"
13497,3,1,2,2378.65909436332,-1.0,48.0072496420853,40.1224772537158,-83.0195116467504,-1.0,1560136723.00003,115.883377075195,automotive,"Sunday, June 9, 2019 at 11:18:43 PM Eastern Daylight Time"
13498,3,1,2,2377.92011966661,-1.0,48.0072496420853,40.1224503319481,-83.0194724772428,-1.0,1560136724.00003,94.7133483886719,automotive,"Sunday, June 9, 2019 at 11:18:44 PM Eastern Daylight Time"
13499,3,1,2,2377.42637020657,-1.0,48.0072496420853,40.1223958395889,-83.0194583569872,-1.0,1560136725.00002,77.3774108886719,automotive,"Sunday, June 9, 2019 at 11:18:45 PM Eastern Daylight Time"
13500,3,1,2,2377.50333115189,165.037054952696,48.0072496420853,40.1223351543349,-83.0194563384555,5.7731499671936,1560136726.00002,69.0082168579102,automotive,"Sunday, June 9, 2019 at 11:18:46 PM Eastern Daylight Time"
13501,3,1,2,2377.80285207977,172.902413932938,32.0048330947235,40.1222628940065,-83.019443518203,6.25584840774536,1560136727.00002,64.243896484375,automotive,"Sunday, June 9, 2019 at 11:18:47 PM Eastern Daylight Time"
13502,3,1,2,2378.4743670322,-1.0,32.0048330947235,40.1221867020306,-83.0194474091574,-1.0,1560136728.00001,59.6937675476074,automotive,"Sunday, June 9, 2019 at 11:18:48 PM Eastern Daylight Time"
13503,3,1,2,2379.43663219203,-1.0,32.0048330947235,40.1221014312563,-83.0194477180402,-1.0,1560136729.00001,52.4259414672852,automotive,"Sunday, June 9, 2019 at 11:18:49 PM Eastern Daylight Time"
13504,3,1,2,2380.52068911494,-1.0,32.0048330947235,40.1219757498688,-83.0194601585064,-1.0,1560136730.00001,62.3390007019043,automotive,"Sunday, June 9, 2019 at 11:18:50 PM Eastern Daylight Time"
13505,3,1,2,2380.52197265625,-1.0,200.0,40.1219720302667,-83.0194604740789,-1.0,1560136731.0,124.59546661377,automotive,"Sunday, June 9, 2019 at 11:18:51 PM Eastern Daylight Time"
13506,3,1,2,2381.45971679687,-1.0,200.0,40.1219320143249,-83.0194648043714,-1.0,1560136732.0,15.9166221618652,automotive,"Sunday, June 9, 2019 at 11:18:52 PM Eastern Daylight Time"
13507,3,1,2,2381.5048828125,-1.0,200.0,40.1218743244393,-83.0194731865524,-1.0,1560136733.0,10.3531084060669,automotive,"Sunday, June 9, 2019 at 11:18:53 PM Eastern Daylight Time"
13508,3,1,2,2381.53768243319,-1.0,32.0048330947235,40.1215449117722,-83.0195731418772,-1.0,1560136734.0,28.0313777923584,automotive,"Sunday, June 9, 2019 at 11:18:54 PM Eastern Daylight Time"
