Z_PK,Z_ENT,Z_OPT,ZMAGFIELDACCURACY,ZGRAVITYX,ZGRAVITYY,ZGRAVITYZ,ZHEADING,ZMAGFIELDX,ZMAGFIELDY,ZMAGFIELDZ,ZQUATW,ZQUATX,ZQUATY,ZQUATZ,ZROTATIONRATEX,ZROTATIONRATEY,ZROTATIONRATEZ,ZTIMESTAMPEPOCH,ZUSERACCELX,ZUSERACCELY,ZUSERACCELZ,ZTIMESTAMPEST
1083,2,1,0,-0.996417343616486,0.0841074734926224,-0.00886386167258024,142.417922973633,1.48412227630615,-12.2999954223633,-7.95587158203125,0.286861956119537,0.617793619632721,-0.337489426136017,0.649724721908569,0.0464390628039837,-0.0867412611842155,-0.00601234287023544,1560741729.16964,-0.00809681415557861,0.057982325553894,0.0276746153831482,"Sunday, June 16, 2019 at 11:22:09 PM Eastern Daylight Time"
1084,2,1,0,-0.996296107769012,0.0857182815670967,-0.00681854877620935,146.593215942383,1.30145454406738,-12.6910591125488,-8.04901123046875,0.309460073709488,0.605450332164764,-0.3605837225914,0.638469874858856,-0.0623238198459148,-0.0388257838785648,-0.0525395832955837,1560741730.1731,-0.0440292358398437,-0.0350283682346344,-0.00398886203765869,"Sunday, June 16, 2019 at 11:22:10 PM Eastern Daylight Time"
1085,2,1,0,-0.996511399745941,0.0833942145109177,-0.00323693919926882,146.562057495117,1.23708152770996,-12.9340133666992,-8.52780151367188,0.309378921985626,0.607117056846619,-0.360264360904694,0.637105286121368,0.0183516107499599,-0.0162473116070032,0.00777326989918947,1560741731.17657,-0.0724700689315796,-0.0270743072032928,0.00947433710098267,"Sunday, June 16, 2019 at 11:22:11 PM Eastern Daylight Time"
1086,2,1,0,-0.996467590332031,0.0839770436286926,0.000279294123174623,146.621383666992,2.22047519683838,-12.4231357574463,-8.35684204101563,0.308886259794235,0.607947528362274,-0.361302435398102,0.635963499546051,-0.157763600349426,-0.198462873697281,-0.00776297505944967,1560741732.18004,-0.0215350985527039,0.05710569024086,0.0590753555297852,"Sunday, June 16, 2019 at 11:22:12 PM Eastern Daylight Time"
1087,2,1,0,-0.996326148509979,0.0856321007013321,-0.00112352659925818,146.227981567383,2.00564193725586,-12.0803050994873,-7.150634765625,0.306425005197525,0.608437061309814,-0.359503239393234,0.637703239917755,0.0818331316113472,0.193950608372688,0.0765224918723106,1560741733.18352,0.0276238918304443,0.000442981719970703,0.0175557136535645,"Sunday, June 16, 2019 at 11:22:13 PM Eastern Daylight Time"
1088,2,1,0,-0.996362030506134,0.0851049572229385,0.00447741057723761,146.052886962891,1.85136413574219,-11.9005880355835,-7.97055053710937,0.304610103368759,0.6108717918396,-0.359269201755524,0.636375725269318,0.156771063804626,0.0405426137149334,-0.0218046400696039,1560741734.187,-0.069355309009552,0.00544092059135437,0.000679254531860352,"Sunday, June 16, 2019 at 11:22:14 PM Eastern Daylight Time"
1089,2,1,0,-0.996387362480164,0.0848329588770866,0.00394336087629199,146.819366455078,1.80142879486084,-12.0721130371094,-8.0147705078125,0.309044122695923,0.608334422111511,-0.36318165063858,0.634444653987885,-0.194044411182404,-0.137428417801857,-0.134374931454659,1560741735.19045,-0.0306164026260376,-0.0117433965206146,-0.00362586975097656,"Sunday, June 16, 2019 at 11:22:15 PM Eastern Daylight Time"
1090,2,1,0,-0.996602654457092,0.0822079032659531,0.00501316133886576,146.6318359375,2.22891330718994,-12.2887859344482,-8.35580444335938,0.308650225400925,0.609743416309357,-0.361551582813263,0.634214878082275,-0.271964401006699,-0.112343683838844,-0.124950937926769,1560741736.19395,-0.0982706546783447,-0.0254763662815094,0.0260493755340576,"Sunday, June 16, 2019 at 11:22:16 PM Eastern Daylight Time"
1091,2,1,0,-0.996724307537079,0.0807748436927795,0.00398997822776437,146.231491088867,2.32004833221436,-11.6335401535034,-8.08407592773438,0.307075411081314,0.610933899879456,-0.358824133872986,0.635381460189819,0.0594380609691143,-0.00506123760715127,0.0406579822301865,1560741737.1974,-0.0651895403862,0.0444836020469666,-0.00516998767852783,"Sunday, June 16, 2019 at 11:22:17 PM Eastern Daylight Time"
1092,2,1,0,-0.996717572212219,0.0807013139128685,-0.00643810676410794,146.089920043945,1.67147350311279,-12.3330135345459,-8.56558227539063,0.308182626962662,0.608055830001831,-0.356439411640167,0.63893860578537,0.10916768014431,-0.147374600172043,0.0427271164953709,1560741738.20086,0.0390511751174927,-0.0157150328159332,-0.0699536800384521,"Sunday, June 16, 2019 at 11:22:18 PM Eastern Daylight Time"
1093,2,1,0,-0.996695458889008,0.0803293064236641,-0.0120649551972747,146.025360107422,1.78728771209717,-12.6146335601807,-8.549072265625,0.308944433927536,0.606517314910889,-0.355111628770828,0.640769779682159,0.0393115691840649,0.0761109888553619,0.0350763164460659,1560741739.20433,0.0407999753952026,-0.0150074660778046,-0.00361400842666626,"Sunday, June 16, 2019 at 11:22:19 PM Eastern Daylight Time"
1094,2,1,0,-0.996640801429749,0.0813065618276596,-0.00981354620307684,145.722732543945,2.55022525787354,-12.3709278106689,-8.16107177734375,0.306540131568909,0.608002185821533,-0.354156136512756,0.641045928001404,-0.189814031124115,0.0478505082428455,-0.145982280373573,1560741740.20783,-0.0809732675552368,0.00475209951400757,-0.00614041090011597,"Sunday, June 16, 2019 at 11:22:20 PM Eastern Daylight Time"
1095,2,1,0,-0.996253728866577,0.0855754241347313,-0.0124702267348766,145.775955200195,3.02306461334229,-11.6424207687378,-7.91281127929687,0.305952727794647,0.6062131524086,-0.355345606803894,0.642361342906952,0.267998099327087,-0.244352802634239,0.13215297460556,1560741741.21127,0.0576444864273071,0.0138813853263855,-0.00711297988891602,"Sunday, June 16, 2019 at 11:22:21 PM Eastern Daylight Time"
1096,2,1,0,-0.996694803237915,0.0786153897643089,-0.0204695370048285,146.498626708984,2.23510360717773,-11.5189695358276,-8.44189453125,0.313634485006332,0.602655827999115,-0.355768442153931,0.641769528388977,0.122792474925518,-0.173987358808517,0.0873556435108185,1560741742.21474,0.106379985809326,0.13850075006485,-0.60578978061676,"Sunday, June 16, 2019 at 11:22:22 PM Eastern Daylight Time"
1097,2,1,0,-0.996622443199158,0.0787087827920914,-0.0234227627515793,145.860549926758,2.69097423553467,-12.3330707550049,-7.9991455078125,0.310548335313797,0.603656589984894,-0.351976335048676,0.644415318965912,-0.0255912113934755,0.145799115300179,0.00944067630916834,1560741743.21821,-0.0262159109115601,0.0266672968864441,-0.037452220916748,"Sunday, June 16, 2019 at 11:22:23 PM Eastern Daylight Time"
1098,2,1,0,-0.996579766273499,0.0821894928812981,-0.00858497433364391,145.925216674805,1.83581161499023,-11.8266134262085,-8.2169189453125,0.30717334151268,0.607610642910004,-0.355692028999329,0.640263259410858,-0.177505880594254,-0.158456712961197,-0.0895860642194748,1560741744.22168,-0.0218491554260254,0.00492247939109802,0.0820360779762268,"Sunday, June 16, 2019 at 11:22:24 PM Eastern Daylight Time"
1099,2,1,0,-0.995976865291595,0.0894716531038284,0.00497337058186531,145.89518737793,1.93400382995605,-12.20583152771,-7.79006958007812,0.302241265773773,0.610741078853607,-0.359836101531982,0.637309551239014,0.171990156173706,0.136275991797447,0.126401409506798,1560741745.22515,-0.047063946723938,-0.0197534263134003,0.0560133457183838,"Sunday, June 16, 2019 at 11:22:25 PM Eastern Daylight Time"
1100,2,1,0,-0.995702624320984,0.0910921320319176,0.0166919901967049,146.319061279297,1.15441513061523,-11.83447265625,-8.04666137695313,0.30193817615509,0.612846553325653,-0.364369451999664,0.632840752601624,0.0796479135751724,0.124129362404346,0.036928441375494,1560741746.22861,-0.029380202293396,0.0327951908111572,0.0809197425842285,"Sunday, June 16, 2019 at 11:22:26 PM Eastern Daylight Time"
1101,2,1,0,-0.995739579200745,0.0882754847407341,0.0266490466892719,146.018524169922,1.50928020477295,-11.8689889907837,-8.99420166015625,0.29937544465065,0.617461562156677,-0.363408505916595,0.630118906497955,-0.0305637195706367,-0.0410644076764584,-0.0992065891623497,1560741747.23209,0.0400674939155579,0.017819732427597,0.0603458881378174,"Sunday, June 16, 2019 at 11:22:27 PM Eastern Daylight Time"
1102,2,1,0,-0.995569229125977,0.0877140089869499,0.0338863134384155,146.032867431641,1.70449161529541,-12.2174110412598,-7.41888427734375,0.298314660787582,0.619801104068756,-0.364403277635574,0.627746164798737,-0.0297853406518698,0.0455874465405941,-0.0760099962353706,1560741748.23557,-0.053045392036438,0.0243474245071411,0.04908287525177,"Sunday, June 16, 2019 at 11:22:28 PM Eastern Daylight Time"
1103,2,1,0,-0.995401740074158,0.0875440090894699,0.0388768762350082,146.068405151367,1.72538757324219,-12.114221572876,-8.27792358398438,0.297650754451752,0.621288955211639,-0.365292310714722,0.626071572303772,0.0992189571261406,0.0504182353615761,0.0820856541395187,1560741749.23904,0.0338207483291626,-0.0675844550132751,0.0382061004638672,"Sunday, June 16, 2019 at 11:22:29 PM Eastern Daylight Time"
1104,2,1,0,-0.995202302932739,0.086678110063076,0.045382309705019,146.546005249023,1.55979156494141,-12.3346405029297,-8.49301147460938,0.299337685108185,0.621952474117279,-0.368600428104401,0.622660338878632,0.128274187445641,0.0871901884675026,0.0743841826915741,1560741750.2425,-0.0344806313514709,0.0641408264636993,0.000957489013671875,"Sunday, June 16, 2019 at 11:22:30 PM Eastern Daylight Time"
1105,2,1,0,-0.995131850242615,0.0871869772672653,0.0459479503333569,146.559020996094,3.19723224639893,-12.7507972717285,-7.85113525390625,0.299137681722641,0.621997237205505,-0.368908405303955,0.622529327869415,-0.0720860287547112,-0.0712702497839928,0.0532441101968288,1560741751.24597,0.0163044929504395,0.0151550471782684,0.0186893939971924,"Sunday, June 16, 2019 at 11:22:31 PM Eastern Daylight Time"
1106,2,1,0,-0.994941651821136,0.0892801508307457,0.0460475720465183,146.890029907227,1.92044353485107,-12.5274887084961,-8.106201171875,0.30023193359375,0.620587885379791,-0.371341437101364,0.621962308883667,-0.253191024065018,0.221747994422913,-0.201710790395737,1560741752.24946,-0.054289698600769,-0.0629570186138153,0.0448194742202759,"Sunday, June 16, 2019 at 11:22:32 PM Eastern Daylight Time"
1107,2,1,0,-0.995231330394745,0.0854537636041641,0.0470345690846443,146.973236083984,1.44480323791504,-12.5529766082764,-8.06060791015625,0.301749527454376,0.621306777000427,-0.370803415775299,0.620830059051514,-0.0314515344798565,-0.00548603432253003,0.0988399609923363,1560741753.25294,0.0235312581062317,0.0398370325565338,0.0146106481552124,"Sunday, June 16, 2019 at 11:22:33 PM Eastern Daylight Time"
1108,2,1,0,-0.997310101985931,0.061512216925621,0.0398579649627209,147.026779174805,2.09438514709473,-12.3955860137939,-8.766357421875,0.311134427785873,0.623117506504059,-0.362840950489044,0.619085073471069,-0.0841849446296692,-0.122663192451,0.0113700637593865,1560741754.25641,0.0629788637161255,-0.00746920704841614,-0.0750621557235718,"Sunday, June 16, 2019 at 11:22:34 PM Eastern Daylight Time"
1109,2,1,0,-0.996796429157257,0.0757192969322205,0.0257567036896944,147.560882568359,2.85673713684082,-11.8871164321899,-9.107666015625,0.312039852142334,0.614501953125,-0.367784857749939,0.624301791191101,0.0775840431451797,0.103133670985699,-0.0096738962456584,1560741755.25987,0.0131060481071472,0.0949185788631439,-0.0349962711334229,"Sunday, June 16, 2019 at 11:22:35 PM Eastern Daylight Time"
1110,2,1,0,-0.996682465076447,0.0779859572649002,0.0232849642634392,148.684509277344,6.43179607391357,-10.82115650177,-8.2247314453125,0.317885845899582,0.609680354595184,-0.374075323343277,0.622339189052582,0.241297781467438,0.24067722260952,0.156677380204201,1560741756.26332,-0.0141825675964355,-0.00254741311073303,-0.0340518951416016,"Sunday, June 16, 2019 at 11:22:36 PM Eastern Daylight Time"
1111,2,1,0,-0.997289597988129,0.0708388090133667,0.0198798328638077,148.62287902832,-3.12092971801758,-22.1471004486084,-7.94537353515625,0.320466458797455,0.610124409198761,-0.371063500642776,0.622383534908295,-0.0599262192845345,0.204975053668022,0.0468578971922398,1560741757.26682,-0.106318235397339,0.00102788209915161,-0.075706958770752,"Sunday, June 16, 2019 at 11:22:37 PM Eastern Daylight Time"
